FPGA,DAC,Condition,Channel,mean,std,Pedestal,mean_corr,std_corr
210,400,HV,43,832.2,3.6331804249169815,79.0,753.2,3.6331804249169815
210,400,HV,44,849.8,5.310367218940695,82.0,767.8,5.310367218940695
210,400,HV,45,860.8,5.7619441163551635,83.0,777.8,5.7619441163551635
210,400,HV,46,806.4,3.847076812334274,62.0,744.4,3.847076812334274
210,400,HV,48,830.4,4.0373258476372715,80.0,750.4,4.0373258476372715
210,400,HV,49,874.8,4.266145801540301,101.0,773.8,4.266145801540301
210,400,HV,50,830.8,4.324349662087919,83.0,747.8,4.324349662087919
210,400,HV,51,831.4,3.7815340802378126,80.0,751.4,3.7815340802378126
210,400,HV,52,833.0,1.7320508075688794,83.0,750.0,1.7320508075688794
210,400,HV,53,813.4,2.073644135332775,68.0,745.4,2.073644135332775
210,400,HV,54,865.0,8.062257748298547,82.0,783.0,8.062257748298547
210,400,HV,55,841.6,6.02494813255683,88.0,753.6,6.02494813255683
210,400,HV,58,847.4,5.983310120660639,86.0,761.4,5.983310120660639
210,400,HV,59,816.4,5.128352561983226,80.0,736.4,5.128352561983226
210,400,HV,60,858.6,3.4351128074635313,80.0,778.6,3.4351128074635313
210,400,HV,61,832.2,4.494441010848856,82.0,750.2,4.494441010848856
210,400,HV,62,854.2,6.1806148561449845,81.0,773.2,6.1806148561449845
210,400,HV,63,862.6,9.581231653602783,80.0,782.6,9.581231653602783
210,400,HV,64,839.6,6.06630035524124,85.0,754.6,6.06630035524124
210,400,HV,65,840.2,5.540758070878024,85.0,755.2,5.540758070878024
210,400,HV,67,887.6,5.0299105359837055,125.0,762.6,5.0299105359837055
210,400,HV,68,872.6,4.878524367060192,83.0,789.6,4.878524367060192
210,400,HV,69,817.8,7.25947656515261,81.0,736.8,7.25947656515261
210,400,HV,70,853.2,2.167948338867887,87.0,766.2,2.167948338867887
210,400,HV,71,822.2,3.5637059362410985,85.0,737.2,3.5637059362410985
210,400,HV,72,832.8,4.381780460041318,83.0,749.8,4.381780460041318
210,400,HV,73,836.2,2.167948338867884,80.0,756.2,2.167948338867884
210,400,HV,74,852.0,4.847679857416329,79.0,773.0,4.847679857416329
210,400,HV,77,854.6,8.648699324175857,87.0,767.6,8.648699324175857
210,400,HV,78,830.0,7.176350047203654,69.0,761.0,7.176350047203654
210,400,HV,79,804.8,4.324349662087927,82.0,722.8,4.324349662087927
210,400,HV,80,851.2,8.22800097228969,82.0,769.2,8.22800097228969
210,400,HV,81,884.6,12.03328716519306,120.0,764.6,12.03328716519306
210,400,HV,82,851.0,6.324555320336759,85.0,766.0,6.324555320336759
210,400,HV,83,842.0,10.747092630102335,81.0,761.0,10.747092630102335
210,400,HV,84,828.6,4.722287581247044,88.0,740.6,4.722287581247044
210,400,HV,86,813.2,5.93295878967654,86.0,727.2,5.93295878967654
210,400,HV,87,820.4,15.582040944625968,85.0,735.4,15.582040944625968
210,400,HV,88,837.4,8.080841540334776,92.0,745.4,8.080841540334776
210,400,HV,89,830.0,3.6742346141747615,82.0,748.0,3.6742346141747615
210,400,HV,90,58.8,3.1144823004794877,50.0,8.799999999999997,3.1144823004794877
210,400,HV,91,804.2,4.02492235949963,87.0,717.2,4.02492235949963
210,400,HV,92,838.4,10.502380682492891,85.0,753.4,10.502380682492891
210,400,HV,93,800.8,4.207136793592528,85.0,715.8,4.207136793592528
210,400,HV,96,822.0,11.704699910719626,85.0,737.0,11.704699910719626
210,400,HV,97,837.0,7.141428428542852,101.0,736.0,7.141428428542852
210,400,HV,98,818.6,8.384509526501825,90.0,728.6,8.384509526501825
210,400,HV,99,803.8,3.8987177379235685,82.0,721.8,3.8987177379235685
210,400,HV,100,819.4,2.7018512172212614,81.0,738.4,2.7018512172212614
210,400,HV,101,807.8,3.8987177379235876,83.0,724.8,3.8987177379235876
210,400,HV,102,822.8,4.5497252664309435,89.0,733.8,4.5497252664309435
210,400,HV,103,821.0,3.5355339059327346,88.0,733.0,3.5355339059327346
210,400,HV,105,806.6,1.816590212458498,90.0,716.6,1.816590212458498
210,400,HV,106,834.0,1.4142135623730951,84.0,750.0,1.4142135623730951
210,400,HV,107,816.2,5.9329587896765155,88.0,728.2,5.9329587896765155
210,400,HV,108,843.0,5.196152422706624,91.0,752.0,5.196152422706624
210,400,HV,109,800.2,3.6331804249169855,84.0,716.2,3.6331804249169855
210,400,HV,110,849.2,5.84807660688537,83.0,766.2,5.84807660688537
210,400,HV,111,811.4,3.9115214431215835,83.0,728.4,3.9115214431215835
210,400,HV,112,837.6,3.4351128074635384,70.0,767.6,3.4351128074635384
210,400,HV,115,896.4,3.847076812334274,56.0,840.4,3.847076812334274
210,400,HV,116,908.8,4.9699094559156825,64.0,844.8,4.9699094559156825
210,400,HV,117,853.6,5.770615218501392,61.0,792.6,5.770615218501392
210,400,HV,118,840.6,4.33589667773577,53.0,787.6,4.33589667773577
210,400,HV,119,895.8,9.654014708917746,81.0,814.8,9.654014708917746
210,400,HV,120,913.4,2.5099800796022373,82.0,831.4,2.5099800796022373
210,400,HV,121,860.2,3.420526275297406,86.0,774.2,3.420526275297406
210,400,HV,122,879.8,2.2803508501982703,84.0,795.8,2.2803508501982703
210,400,HV,124,854.4,2.8809720581775986,64.0,790.4,2.8809720581775986
210,400,HV,125,845.0,5.5677643628300215,80.0,765.0,5.5677643628300215
210,400,HV,126,860.4,3.6469165057620923,90.0,770.4,3.6469165057620923
210,400,HV,127,833.2,1.3038404810405362,83.0,750.2,1.3038404810405362
210,400,HV,128,873.4,3.50713558335003,82.0,791.4,3.50713558335003
210,400,HV,129,853.2,2.2803508501982828,82.0,771.2,2.2803508501982828
210,400,HV,130,851.6,4.159326868617072,81.0,770.6,4.159326868617072
210,400,HV,131,873.6,5.128352561983238,82.0,791.6,5.128352561983238
210,400,HV,134,849.0,6.000000000000012,79.0,770.0,6.000000000000012
210,400,HV,135,866.6,9.071934744033381,81.0,785.6,9.071934744033381
210,400,HV,136,841.4,1.673320053068146,85.0,756.4,1.673320053068146
210,400,HV,137,875.0,7.416198487095663,85.0,790.0,7.416198487095663
210,400,HV,138,866.6,2.073644135332775,85.0,781.6,2.073644135332775
210,400,HV,139,874.6,12.54192967609052,82.0,792.6,12.54192967609052
210,400,HV,140,884.2,3.7682887362833424,81.0,803.2,3.7682887362833424
210,400,HV,141,892.4,4.335896677735755,80.0,812.4,4.335896677735755
210,400,HV,143,891.2,6.833739825307963,82.0,809.2,6.833739825307963
210,400,HV,144,871.0,7.483314773547875,83.0,788.0,7.483314773547875
210,400,HV,145,871.2,3.34664010613629,88.0,783.2,3.34664010613629
210,400,HV,146,888.4,1.9493588689617938,92.0,796.4,1.9493588689617938
210,400,HV,147,884.0,5.431390245600111,81.0,803.0,5.431390245600111
210,400,HV,148,879.4,7.021395872616785,79.0,800.4,7.021395872616785
210,400,HV,149,873.6,7.300684899377583,75.0,798.6,7.300684899377583
210,400,HV,150,853.8,3.5637059362410866,84.0,769.8,3.5637059362410866
210,400,NoHV,1,901.4,30.046630426721734,86.0,815.4,30.046630426721734
210,400,NoHV,2,888.8,40.812988128780766,89.0,799.8,40.812988128780766
210,400,NoHV,3,882.0,41.64732884591761,91.0,791.0,41.64732884591761
210,400,NoHV,4,907.0,35.242020373412196,77.0,830.0,35.242020373412196
210,400,NoHV,5,863.8,51.63525927116083,62.0,801.8,51.63525927116083
210,400,NoHV,6,889.2,34.27389677290867,79.0,810.2,34.27389677290867
210,400,NoHV,7,857.4,18.283872675120016,84.0,773.4,18.283872675120016
210,400,NoHV,8,902.0,36.076308015094895,75.0,827.0,36.076308015094895
210,400,NoHV,10,832.6,30.369392486515103,46.0,786.6,30.369392486515103
210,400,NoHV,11,850.2,13.682105101189661,73.0,777.2,13.682105101189661
210,400,NoHV,12,853.2,12.517987058628872,88.0,765.2,12.517987058628872
210,400,NoHV,13,857.2,26.593232221751457,84.0,773.2,26.593232221751457
210,400,NoHV,14,905.0,29.154759474226502,92.0,813.0,29.154759474226502
210,400,NoHV,15,865.4,25.832150510555625,78.0,787.4,25.832150510555625
210,400,NoHV,16,867.4,19.230184606498188,81.0,786.4,19.230184606498188
210,400,NoHV,17,896.0,21.45926373387492,87.0,809.0,21.45926373387492
210,400,NoHV,20,894.4,13.813037319865604,87.0,807.4,13.813037319865604
210,400,NoHV,21,834.2,10.256705123966455,71.0,763.2,10.256705123966455
210,400,NoHV,22,864.4,32.33109957919773,69.0,795.4,32.33109957919773
210,400,NoHV,23,862.6,15.757537878742347,74.0,788.6,15.757537878742347
210,400,NoHV,24,855.2,17.58408371226662,81.0,774.2,17.58408371226662
210,400,NoHV,25,859.4,17.980545041794482,79.0,780.4,17.980545041794482
210,400,NoHV,26,850.8,20.4132310034448,76.0,774.8,20.4132310034448
210,400,NoHV,27,837.6,27.91594526431086,53.0,784.6,27.91594526431086
210,400,NoHV,29,835.8,15.786069808536896,66.0,769.8,15.786069808536896
210,400,NoHV,30,826.4,15.208550226763892,43.0,783.4,15.208550226763892
210,400,NoHV,31,852.6,14.310835055998648,81.0,771.6,14.310835055998648
210,400,NoHV,32,876.2,11.627553482998913,81.0,795.2,11.627553482998913
210,400,NoHV,33,781.2,11.903780911962391,24.0,757.2,11.903780911962391
210,400,NoHV,34,810.2,7.085195833567349,59.0,751.2,7.085195833567349
210,400,NoHV,35,875.6,10.784247771634325,90.0,785.6,10.784247771634325
210,400,NoHV,36,819.4,32.15276037916496,71.0,748.4,32.15276037916496
210,400,NoHV,39,823.0,5.873670062235365,80.0,743.0,5.873670062235365
210,400,NoHV,40,817.6,3.646916505762107,51.0,766.6,3.646916505762107
210,400,NoHV,41,846.4,4.277849927241485,82.0,764.4,4.277849927241485
210,400,NoHV,42,824.2,2.280350850198266,85.0,739.2,2.280350850198266
210,400,NoHV,43,820.8,5.215361924162122,85.0,735.8,5.215361924162122
210,400,NoHV,44,833.8,3.701351104664349,86.0,747.8,3.701351104664349
210,400,NoHV,45,846.2,4.266145801540316,79.0,767.2,4.266145801540316
210,400,NoHV,46,795.6,5.128352561983236,47.0,748.6,5.128352561983236
210,400,NoHV,48,820.4,11.5021737076085,66.0,754.4,11.5021737076085
210,400,NoHV,49,866.6,4.21900462194579,85.0,781.6,4.21900462194579
210,400,NoHV,50,819.8,5.932958789676536,77.0,742.8,5.932958789676536
210,400,NoHV,51,822.0,3.9370039370059056,87.0,735.0,3.9370039370059056
210,400,NoHV,52,820.6,6.387487769068528,81.0,739.6,6.387487769068528
210,400,NoHV,53,804.8,11.189280584559482,59.0,745.8,11.189280584559482
210,400,NoHV,54,853.8,8.700574693662475,80.0,773.8,8.700574693662475
210,400,NoHV,55,827.6,5.366563145999483,80.0,747.6,5.366563145999483
210,400,NoHV,58,833.2,7.2594765651526005,81.0,752.2,7.2594765651526005
210,400,NoHV,59,803.8,4.9699094559156665,83.0,720.8,4.9699094559156665
210,400,NoHV,60,855.6,13.957077057894333,80.0,775.6,13.957077057894333
210,400,NoHV,61,816.4,1.1401754250991336,88.0,728.4,1.1401754250991336
210,400,NoHV,62,846.6,2.4083189157584557,83.0,763.6,2.4083189157584557
210,400,NoHV,63,844.4,8.203657720797478,81.0,763.4,8.203657720797478
210,400,NoHV,64,834.8,6.260990336999403,79.0,755.8,6.260990336999403
210,400,NoHV,65,823.8,5.585696017507562,87.0,736.8,5.585696017507562
210,400,NoHV,67,878.4,9.787747442593721,109.0,769.4,9.787747442593721
210,400,NoHV,68,858.4,16.68232597691341,82.0,776.4,16.68232597691341
210,400,NoHV,69,806.8,4.816637831516911,86.0,720.8,4.816637831516911
210,400,NoHV,70,841.6,14.51895313030523,86.0,755.6,14.51895313030523
210,400,NoHV,71,822.6,22.95212408471164,78.0,744.6,22.95212408471164
210,400,NoHV,72,817.6,9.016651263079893,84.0,733.6,9.016651263079893
210,400,NoHV,73,824.6,7.4363969770312695,85.0,739.6,7.4363969770312695
210,400,NoHV,74,829.6,7.469939758793238,65.0,764.6,7.469939758793238
210,400,NoHV,77,846.6,14.240786495134323,91.0,755.6,14.240786495134323
210,400,NoHV,78,821.0,10.099504938362065,57.0,764.0,10.099504938362065
210,400,NoHV,79,804.4,24.541801074900768,83.0,721.4,24.541801074900768
210,400,NoHV,80,848.4,16.087262041752165,87.0,761.4,16.087262041752165
210,400,NoHV,81,888.8,24.12882094094116,106.0,782.8,24.12882094094116
210,400,NoHV,82,843.6,10.11434624679223,82.0,761.6,10.11434624679223
210,400,NoHV,83,825.8,8.786353054595521,72.0,753.8,8.786353054595521
210,400,NoHV,84,833.0,15.905973720586866,78.0,755.0,15.905973720586866
210,400,NoHV,86,807.0,9.380831519646867,85.0,722.0,9.380831519646867
210,400,NoHV,87,801.8,6.64830805543786,85.0,716.8,6.64830805543786
210,400,NoHV,88,819.8,10.639548862616321,78.0,741.8,10.639548862616321
210,400,NoHV,89,817.0,10.271319292087078,81.0,736.0,10.271319292087078
210,400,NoHV,90,302.6,266.5648138821026,41.0,261.6,266.5648138821026
210,400,NoHV,91,796.8,13.590437814875585,87.0,709.8,13.590437814875585
210,400,NoHV,92,827.8,7.694153624668523,86.0,741.8,7.694153624668523
210,400,NoHV,93,788.6,8.763560920082663,89.0,699.6,8.763560920082663
210,400,NoHV,96,823.4,15.485477067239492,86.0,737.4,15.485477067239492
210,400,NoHV,97,818.2,3.701351104664344,95.0,723.2,3.701351104664344
210,400,NoHV,98,811.8,9.03880523078133,83.0,728.8,9.03880523078133
210,400,NoHV,99,797.4,11.326958991715301,81.0,716.4,11.326958991715301
210,400,NoHV,100,805.6,5.594640292279751,79.0,726.6,5.594640292279751
210,400,NoHV,101,797.4,6.148170459575754,79.0,718.4,6.148170459575754
210,400,NoHV,102,810.0,10.8397416943394,85.0,725.0,10.8397416943394
210,400,NoHV,103,818.6,12.05404496424333,82.0,736.6,12.05404496424333
210,400,NoHV,105,795.8,6.016643582596535,87.0,708.8,6.016643582596535
210,400,NoHV,106,823.2,9.121403400793108,84.0,739.2,9.121403400793108
210,400,NoHV,107,820.2,14.788509052639474,84.0,736.2,14.788509052639474
210,400,NoHV,108,828.6,8.988882021697705,89.0,739.6,8.988882021697705
210,400,NoHV,109,793.0,6.284902544988268,83.0,710.0,6.284902544988268
210,400,NoHV,110,835.6,6.0663003552412365,82.0,753.6,6.0663003552412365
210,400,NoHV,111,804.4,5.594640292279751,82.0,722.4,5.594640292279751
210,400,NoHV,112,831.6,10.03992031840891,67.0,764.6,10.03992031840891
210,400,NoHV,115,885.6,6.024948132556813,65.0,820.6,6.024948132556813
210,400,NoHV,116,888.8,9.679876032264065,64.0,824.8,9.679876032264065
210,400,NoHV,117,845.2,5.932958789676525,64.0,781.2,5.932958789676525
210,400,NoHV,118,831.0,10.099504938362081,49.0,782.0,10.099504938362081
210,400,NoHV,119,896.8,4.324349662087941,81.0,815.8,4.324349662087941
210,400,NoHV,120,901.2,5.215361924162107,81.0,820.2,5.215361924162107
210,400,NoHV,121,845.2,4.658325879540837,82.0,763.2,4.658325879540837
210,400,NoHV,122,866.0,3.807886552931956,79.0,787.0,3.807886552931956
210,400,NoHV,124,850.8,6.2209324059983,69.0,781.8,6.2209324059983
210,400,NoHV,125,824.8,4.438468204234441,85.0,739.8,4.438468204234441
210,400,NoHV,126,854.6,4.722287581247042,98.0,756.6,4.722287581247042
210,400,NoHV,127,822.6,6.308724118234997,87.0,735.6,6.308724118234997
210,400,NoHV,128,868.6,4.037325847637266,85.0,783.6,4.037325847637266
210,400,NoHV,129,840.4,7.127411872482184,81.0,759.4,7.127411872482184
210,400,NoHV,130,838.4,3.049590136395376,81.0,757.4,3.049590136395376
210,400,NoHV,131,858.8,9.934787365615822,91.0,767.8,9.934787365615822
210,400,NoHV,134,833.2,6.5726706900619964,86.0,747.2,6.5726706900619964
210,400,NoHV,135,847.8,4.438468204234416,85.0,762.8,4.438468204234416
210,400,NoHV,136,822.8,6.22093240599831,77.0,745.8,6.22093240599831
210,400,NoHV,137,857.4,10.922453936730516,83.0,774.4,10.922453936730516
210,400,NoHV,138,846.0,2.449489742783172,89.0,757.0,2.449489742783172
210,400,NoHV,139,865.4,10.922453936730523,81.0,784.4,10.922453936730523
210,400,NoHV,140,886.2,6.723094525588651,76.0,810.2,6.723094525588651
210,400,NoHV,141,872.6,10.784247771634343,86.0,786.6,10.784247771634343
210,400,NoHV,143,891.0,8.062257748298538,82.0,809.0,8.062257748298538
210,400,NoHV,144,858.2,13.971399357258383,81.0,777.2,13.971399357258383
210,400,NoHV,145,861.8,3.1937438845342574,87.0,774.8,3.1937438845342574
210,400,NoHV,146,867.4,7.924645102463573,87.0,780.4,7.924645102463573
210,400,NoHV,147,873.2,13.367871932360817,84.0,789.2,13.367871932360817
210,400,NoHV,148,862.4,8.26438140455776,74.0,788.4,8.26438140455776
210,400,NoHV,149,862.6,9.838699100999078,77.0,785.6,9.838699100999078
210,400,NoHV,150,837.6,4.979959839195481,85.0,752.6,4.979959839195481
